datetime,QFIN,STAT,MATH,COMP,SOCI,SOTH
2026-02-19 15:00:00,6287.7,39.9,69.79,96.5,80.08,78.56
2026-02-19 15:05:00,6289.9,39.84,70.24,96.47,80.09,78.9
2026-02-19 15:10:00,6298.1,39.89,70.2,96.24,80.05,78.38
2026-02-19 15:15:00,6297.6,39.9,70.36,96.21,80.03,78.32
2026-02-19 15:20:00,6292.8,39.93,70.04,96.4,80.04,78.12
2026-02-19 15:25:00,6297.9,39.96,70.11,96.41,80.05,78.36
2026-02-19 15:30:00,6309.4,39.91,70.19,96.33,80.03,78.15
2026-02-19 15:35:00,6304.5,39.92,70.01,96.7,80.04,78.25
2026-02-19 15:40:00,6310.8,39.98,69.19,96.51,80.05,77.84
2026-02-19 15:45:00,6314.8,39.99,69.04,96.77,80.03,77.54
2026-02-19 15:50:00,6314.3,39.96,69.53,96.98,80.03,77.77
2026-02-19 15:55:00,6313.0,39.98,69.55,97.06,80.03,77.82
2026-02-19 16:00:00,6310.3,39.97,69.27,97.1,80.04,77.91
2026-02-20 09:30:00,6294.5,40.14,65.94,98.63,80.04,76.08
2026-02-20 09:35:00,6292.9,40.13,66.18,98.56,80.06,76.5
2026-02-20 09:40:00,6295.2,40.1,66.49,98.41,80.05,76.58
2026-02-20 09:45:00,6292.5,40.09,66.09,98.43,80.08,76.71
2026-02-20 09:50:00,6290.5,40.0,65.49,98.52,80.08,76.42
2026-02-20 09:55:00,6294.3,39.98,65.34,98.42,80.09,76.35
2026-02-20 10:00:00,6295.2,39.99,65.11,98.37,80.09,76.26
2026-02-20 10:05:00,6300.7,40.0,65.36,98.1,80.06,76.05
2026-02-20 10:10:00,6292.1,40.03,65.6,98.08,80.07,76.32
2026-02-20 10:15:00,6296.5,40.02,65.13,98.14,80.06,75.94
2026-02-20 10:20:00,6295.5,40.06,65.54,97.99,80.08,76.35
2026-02-20 10:25:00,6287.5,40.08,65.29,97.98,80.09,76.27
2026-02-20 10:30:00,6285.5,40.1,65.39,98.07,80.11,76.59
2026-02-20 10:35:00,6282.7,40.1,65.33,98.07,80.1,76.53
2026-02-20 10:40:00,6275.7,40.04,64.92,98.35,80.1,76.21
2026-02-20 10:45:00,6268.4,39.97,64.38,98.35,80.12,76.23
2026-02-20 10:50:00,6256.2,40.01,64.18,98.57,80.12,76.16
2026-02-20 10:55:00,6265.6,40.09,63.95,98.21,80.11,75.89
2026-02-20 11:00:00,6273.6,40.1,63.61,98.23,80.1,75.56
2026-02-20 11:05:00,6278.1,40.08,63.54,98.23,80.09,75.38
2026-02-20 11:10:00,6279.5,40.03,63.35,98.18,80.08,75.17
2026-02-20 11:15:00,6278.0,39.93,63.25,98.24,80.08,75.05
2026-02-20 11:20:00,6284.0,40.0,63.64,98.45,80.07,75.23
2026-02-20 11:25:00,6280.1,40.02,63.16,98.5,80.06,74.81
2026-02-20 11:30:00,6282.8,39.96,63.53,98.56,80.07,75.17
2026-02-20 11:35:00,6283.3,39.93,63.77,98.62,80.09,75.54
2026-02-20 11:40:00,6289.7,40.01,64.13,98.37,80.08,75.6
2026-02-20 11:45:00,6288.9,39.96,64.43,98.06,80.08,75.83
2026-02-20 11:50:00,6288.4,39.9,64.9,97.85,80.07,75.98
2026-02-20 11:55:00,6275.9,39.93,64.85,97.95,80.11,76.45
2026-02-20 12:00:00,6282.3,39.9,64.38,97.87,80.09,75.96
2026-02-20 13:00:00,6286.9,40.06,63.52,96.81,80.08,75.37
2026-02-20 13:05:00,6282.2,40.06,63.11,96.82,80.1,75.3
2026-02-20 13:10:00,6277.1,40.09,62.71,97.04,80.12,75.29
2026-02-20 13:15:00,6279.6,40.12,62.75,97.21,80.11,75.16
2026-02-20 13:20:00,6284.7,40.13,62.68,96.97,80.1,75.04
2026-02-20 13:25:00,6293.0,40.1,62.5,97.12,80.1,74.91
2026-02-20 13:30:00,6288.9,40.05,62.87,97.3,80.11,75.24
2026-02-20 13:35:00,6288.5,40.09,63.27,97.45,80.1,75.38
2026-02-20 13:40:00,6292.1,40.12,63.12,97.51,80.1,75.3
2026-02-20 13:45:00,6294.8,40.17,62.7,97.59,80.08,74.84
2026-02-20 13:50:00,6290.3,40.2,61.95,97.82,80.09,74.44
2026-02-20 13:55:00,6294.3,40.18,61.81,97.86,80.09,74.4
2026-02-20 14:00:00,6303.4,40.18,61.88,97.71,80.08,74.3
2026-02-20 14:05:00,6302.8,40.22,61.74,97.75,80.09,74.28
2026-02-20 14:10:00,6294.2,40.1,61.35,97.85,80.05,73.64
2026-02-20 14:15:00,6288.6,40.05,61.03,97.85,80.06,73.54
2026-02-20 14:20:00,6293.9,39.95,61.02,97.84,80.05,73.4
2026-02-20 14:25:00,6297.0,40.06,61.2,97.73,80.04,73.4
2026-02-20 14:30:00,6290.9,40.11,61.61,97.93,80.03,73.57
2026-02-20 14:35:00,6288.3,40.05,61.43,97.96,80.01,73.19
2026-02-20 14:40:00,6284.9,40.11,61.34,97.87,80.0,73.02
2026-02-20 14:45:00,6292.7,40.04,61.35,97.62,80.0,73.08
2026-02-20 14:50:00,6298.7,40.01,61.45,97.45,80.01,73.25
2026-02-20 14:55:00,6291.6,40.02,61.31,97.52,80.03,73.29
2026-02-20 15:00:00,6291.1,40.08,61.45,97.78,80.01,73.15
2026-02-20 15:05:00,6298.2,40.04,61.44,97.6,80.01,73.1
2026-02-20 15:10:00,6302.6,40.15,61.26,97.39,79.98,72.67
2026-02-20 15:15:00,6301.9,40.2,60.96,97.26,79.95,72.19
2026-02-20 15:20:00,6290.8,40.15,60.62,97.24,79.96,72.09
2026-02-20 15:25:00,6291.4,40.18,61.01,96.94,79.96,72.3
2026-02-20 15:30:00,6302.5,40.14,61.13,96.9,79.95,72.32
2026-02-20 15:35:00,6301.6,40.18,60.94,96.67,79.93,72.01
2026-02-20 15:40:00,6301.9,40.18,60.97,96.67,79.92,71.91
2026-02-20 15:45:00,6310.2,40.15,60.71,96.52,79.9,71.47
2026-02-20 15:50:00,6313.2,40.14,60.68,96.44,79.89,71.38
2026-02-20 15:55:00,6309.7,40.15,60.61,96.36,79.88,71.24
2026-02-20 16:00:00,6313.4,40.11,60.55,96.18,79.85,70.85
2026-02-23 09:30:00,6412.5,40.54,65.57,93.84,80.04,77.7
2026-02-23 09:35:00,6415.0,40.46,65.87,94.07,80.04,77.93
2026-02-23 09:40:00,6418.6,40.42,66.5,94.5,80.06,78.55
2026-02-23 09:45:00,6417.5,40.39,66.26,94.7,80.09,78.67
2026-02-23 09:50:00,6417.4,40.37,66.27,94.88,80.08,78.58
2026-02-23 09:55:00,6408.1,40.3,66.27,94.76,80.07,78.5
2026-02-23 10:00:00,6400.1,40.27,66.39,94.92,80.07,78.58
2026-02-23 10:05:00,6397.9,40.28,66.55,94.64,80.08,78.71
2026-02-23 10:10:00,6404.6,40.24,66.49,94.88,80.07,78.57
2026-02-23 10:15:00,6407.8,40.27,66.82,94.66,80.08,78.89
2026-02-23 10:20:00,6411.2,40.3,67.45,94.58,80.09,79.36
2026-02-23 10:25:00,6413.3,40.26,67.48,94.76,80.11,79.72
2026-02-23 10:30:00,6405.4,40.21,67.37,94.92,80.15,80.08
2026-02-23 10:35:00,6411.8,40.21,67.09,94.86,80.14,79.81
2026-02-23 10:40:00,6414.6,40.17,67.53,94.92,80.14,80.09
2026-02-23 10:45:00,6408.1,40.25,67.08,95.08,80.14,79.88
2026-02-23 10:50:00,6412.1,40.35,67.07,95.07,80.2,80.57
2026-02-23 10:55:00,6420.2,40.47,66.94,95.04,80.21,80.63
2026-02-23 11:00:00,6424.5,40.44,67.32,94.74,80.23,81.09
2026-02-23 11:05:00,6422.5,40.41,67.0,94.57,80.23,80.97
2026-02-23 11:10:00,6421.3,40.5,66.94,94.87,80.25,81.05
2026-02-23 11:15:00,6425.8,40.41,67.14,94.77,80.24,81.08
2026-02-23 11:20:00,6411.9,40.34,66.85,94.98,80.25,81.09
2026-02-23 11:25:00,6411.0,40.39,66.65,95.19,80.24,80.78
2026-02-23 11:30:00,6404.2,40.38,66.46,94.94,80.25,80.79
2026-02-23 11:35:00,6401.7,40.42,66.53,94.98,80.24,80.71
2026-02-23 11:40:00,6386.2,40.42,66.32,95.34,80.24,80.63
2026-02-23 11:45:00,6385.2,40.5,65.74,95.57,80.25,80.39
2026-02-23 11:50:00,6386.5,40.58,65.6,95.88,80.25,80.33
2026-02-23 11:55:00,6384.5,40.49,65.08,95.94,80.26,80.09
2026-02-23 12:00:00,6390.0,40.46,65.05,95.9,80.27,80.25
2026-02-23 13:00:00,6407.4,40.37,63.38,95.5,80.22,78.64
2026-02-23 13:05:00,6404.2,40.39,62.83,95.35,80.21,78.15
2026-02-23 13:10:00,6405.4,40.4,62.55,95.47,80.23,78.26
2026-02-23 13:15:00,6402.1,40.32,62.81,95.28,80.23,78.42
2026-02-23 13:20:00,6406.7,40.35,62.8,95.1,80.23,78.48
2026-02-23 13:25:00,6410.3,40.37,62.69,95.17,80.25,78.64
2026-02-23 13:30:00,6407.3,40.39,63.4,95.5,80.28,79.33
2026-02-23 13:35:00,6400.7,40.49,63.56,95.51,80.28,79.45
2026-02-23 13:40:00,6396.0,40.54,63.58,95.45,80.27,79.43
2026-02-23 13:45:00,6394.3,40.5,63.26,95.63,80.27,79.12
2026-02-23 13:50:00,6401.5,40.48,63.38,95.74,80.26,79.09
2026-02-23 13:55:00,6410.4,40.5,63.65,95.5,80.24,79.08
2026-02-23 14:00:00,6405.8,40.49,63.41,95.65,80.24,78.96
2026-02-23 14:05:00,6413.8,40.52,62.85,95.45,80.26,78.78
2026-02-23 14:10:00,6404.8,40.54,62.75,95.18,80.26,78.76
2026-02-23 14:15:00,6397.0,40.56,62.55,95.64,80.29,79.07
2026-02-23 14:20:00,6400.8,40.54,62.72,95.53,80.27,78.99
2026-02-23 14:25:00,6397.7,40.52,62.45,95.51,80.3,79.15
2026-02-23 14:30:00,6398.3,40.47,62.3,95.38,80.3,79.0
2026-02-23 14:35:00,6397.9,40.45,62.61,95.17,80.27,78.82
2026-02-23 14:40:00,6394.9,40.42,62.63,95.28,80.27,78.79
2026-02-23 14:45:00,6383.8,40.4,63.28,95.28,80.28,79.31
2026-02-23 14:50:00,6369.9,40.37,63.18,95.63,80.31,79.66
2026-02-23 14:55:00,6374.6,40.4,63.16,95.18,80.32,79.81
2026-02-23 15:00:00,6382.4,40.32,63.4,95.12,80.32,79.86
2026-02-23 15:05:00,6380.2,40.31,63.74,95.32,80.3,79.83
2026-02-23 15:10:00,6375.0,40.32,63.97,95.22,80.3,79.98
2026-02-23 15:15:00,6377.9,40.29,64.26,95.13,80.32,80.46
2026-02-23 15:20:00,6386.1,40.32,64.34,95.22,80.32,80.53
2026-02-23 15:25:00,6390.0,40.33,64.36,95.23,80.34,80.69
2026-02-23 15:30:00,6386.1,40.33,64.96,95.11,80.37,81.44
2026-02-23 15:35:00,6380.5,40.31,64.95,95.22,80.38,81.62
2026-02-23 15:40:00,6388.0,40.41,65.4,95.41,80.35,81.58
2026-02-23 15:45:00,6383.5,40.36,65.14,95.25,80.38,81.77
2026-02-23 15:50:00,6376.8,40.32,65.05,95.47,80.37,81.53
2026-02-23 15:55:00,6370.3,40.32,64.87,95.43,80.37,81.41
2026-02-23 16:00:00,6373.7,40.28,64.93,95.56,80.36,81.35
2026-02-24 09:30:00,6532.6,40.2,71.63,94.89,80.21,83.53
2026-02-24 09:35:00,6541.9,40.24,71.24,94.93,80.19,83.01
2026-02-24 09:40:00,6541.7,40.25,71.29,95.11,80.19,83.04
2026-02-24 09:45:00,6541.3,40.3,71.51,94.8,80.17,83.04
2026-02-24 09:50:00,6546.5,40.36,71.65,95.04,80.14,82.66
2026-02-24 09:55:00,6535.0,40.22,71.07,94.92,80.14,82.38
2026-02-24 10:00:00,6545.1,40.16,71.52,94.95,80.13,82.5
2026-02-24 10:05:00,6548.8,40.21,70.98,94.42,80.12,82.03
2026-02-24 10:10:00,6548.9,40.23,71.19,94.25,80.11,82.11
2026-02-24 10:15:00,6556.4,40.25,71.13,94.26,80.12,82.21
2026-02-24 10:20:00,6561.2,40.25,71.02,93.82,80.13,82.18
2026-02-24 10:25:00,6554.6,40.26,71.32,93.89,80.11,82.22
2026-02-24 10:30:00,6562.2,40.23,70.95,93.62,80.12,82.11
2026-02-24 10:35:00,6565.6,40.24,70.99,93.76,80.11,82.04
2026-02-24 10:40:00,6567.7,40.23,70.81,93.52,80.11,81.91
2026-02-24 10:45:00,6575.5,40.19,71.22,93.58,80.09,81.83
2026-02-24 10:50:00,6577.9,40.15,71.1,93.42,80.12,82.22
2026-02-24 10:55:00,6575.4,40.09,71.51,93.81,80.14,82.72
2026-02-24 11:00:00,6584.5,40.08,71.51,93.79,80.13,82.54
2026-02-24 11:05:00,6584.1,40.0,71.61,93.81,80.14,82.77
2026-02-24 11:10:00,6594.8,40.06,71.71,93.74,80.14,82.83
2026-02-24 11:15:00,6599.0,40.02,71.68,93.75,80.15,82.99
2026-02-24 11:20:00,6599.4,39.92,72.06,93.86,80.15,83.18
2026-02-24 11:25:00,6593.4,39.89,71.58,93.76,80.14,82.73
2026-02-24 11:30:00,6600.7,39.93,72.37,93.83,80.14,83.19
2026-02-24 11:35:00,6605.3,39.95,71.74,93.66,80.12,82.64
2026-02-24 11:40:00,6604.6,39.89,72.67,93.78,80.15,83.54
2026-02-24 11:45:00,6614.0,39.93,71.85,93.37,80.16,83.28
2026-02-24 11:50:00,6624.8,39.96,72.93,93.15,80.15,83.76
2026-02-24 11:55:00,6625.4,39.93,71.86,93.16,80.17,83.4
2026-02-24 12:00:00,6626.5,39.85,73.39,92.95,80.17,84.29
2026-02-24 13:00:00,6597.3,39.78,72.6,93.23,80.17,83.68
2026-02-24 13:05:00,6605.2,39.77,71.74,93.31,80.17,83.24
2026-02-24 13:10:00,6605.0,39.81,72.7,93.18,80.16,83.68
2026-02-24 13:15:00,6609.1,39.76,71.61,93.19,80.17,83.19
2026-02-24 13:20:00,6606.7,39.78,72.62,93.07,80.17,83.78
2026-02-24 13:25:00,6598.7,39.71,72.02,93.26,80.16,83.35
2026-02-24 13:30:00,6604.5,39.63,73.13,92.95,80.11,83.32
2026-02-24 13:35:00,6609.0,39.6,72.28,93.31,80.11,82.77
2026-02-24 13:40:00,6616.8,39.62,73.05,93.43,80.09,83.0
2026-02-24 13:45:00,6613.2,39.66,72.04,93.57,80.09,82.38
2026-02-24 13:50:00,6614.8,39.69,72.82,93.29,80.11,83.03
2026-02-24 13:55:00,6619.5,39.7,71.66,93.24,80.09,82.09
2026-02-24 14:00:00,6617.9,39.67,72.05,93.45,80.09,82.35
2026-02-24 14:05:00,6620.1,39.64,71.48,93.07,80.08,81.94
2026-02-24 14:10:00,6622.4,39.69,72.53,93.45,80.07,82.47
2026-02-24 14:15:00,6612.1,39.69,71.29,93.28,80.06,81.62
2026-02-24 14:20:00,6609.3,39.69,72.11,93.37,80.08,82.24
2026-02-24 14:25:00,6610.2,39.68,71.37,93.6,80.1,82.13
2026-02-24 14:30:00,6607.2,39.65,72.03,93.54,80.06,82.04
2026-02-24 14:35:00,6615.1,39.7,71.45,93.56,80.04,81.44
2026-02-24 14:40:00,6620.2,39.72,71.86,93.8,80.02,81.38
2026-02-24 14:45:00,6621.5,39.76,71.56,93.72,80.05,81.63
2026-02-24 14:50:00,6629.6,39.71,71.98,93.78,80.06,81.96
2026-02-24 14:55:00,6625.3,39.73,71.55,93.56,80.06,81.84
2026-02-24 15:00:00,6624.8,39.7,71.79,93.63,80.02,81.46
2026-02-24 15:05:00,6627.6,39.7,71.69,93.6,80.02,81.33
2026-02-24 15:10:00,6623.3,39.66,71.86,93.38,80.0,81.21
2026-02-24 15:15:00,6618.4,39.76,71.64,93.78,80.02,81.3
2026-02-24 15:20:00,6614.8,39.75,71.27,93.42,80.0,80.85
2026-02-24 15:25:00,6626.8,39.8,71.5,93.55,79.98,80.6
2026-02-24 15:30:00,6628.7,39.69,71.36,93.8,79.99,80.71
2026-02-24 15:35:00,6631.1,39.66,71.46,93.47,79.99,80.8
2026-02-24 15:40:00,6640.4,39.66,71.71,93.44,79.98,80.79
2026-02-24 15:45:00,6643.5,39.66,71.27,93.51,80.01,80.88
2026-02-24 15:50:00,6653.0,39.68,71.4,93.33,80.03,81.15
2026-02-24 15:55:00,6653.5,39.69,71.51,93.45,80.0,80.88
2026-02-24 16:00:00,6659.6,39.63,71.67,93.36,79.98,80.72
2026-02-25 09:30:00,6550.2,39.61,70.54,95.82,80.45,86.35
2026-02-25 09:35:00,6533.9,39.62,70.91,95.7,80.47,86.79
2026-02-25 09:40:00,6531.8,39.66,70.82,95.6,80.46,86.67
2026-02-25 09:45:00,6527.7,39.72,71.18,95.53,80.47,86.94
2026-02-25 09:50:00,6534.9,39.79,70.79,95.47,80.46,86.57
2026-02-25 09:55:00,6530.6,39.75,71.25,95.45,80.43,86.56
2026-02-25 10:00:00,6534.5,39.76,70.83,95.21,80.44,86.46
2026-02-25 10:05:00,6534.7,39.77,71.01,95.18,80.41,86.11
2026-02-25 10:10:00,6534.7,39.75,70.89,95.02,80.38,85.62
2026-02-25 10:15:00,6538.9,39.75,70.92,94.78,80.37,85.51
2026-02-25 10:20:00,6535.7,39.79,71.0,94.96,80.36,85.51
2026-02-25 10:25:00,6532.7,39.77,70.99,95.16,80.36,85.45
2026-02-25 10:30:00,6538.1,39.8,70.96,95.06,80.35,85.29
2026-02-25 10:35:00,6538.6,39.81,71.54,95.29,80.37,85.84
2026-02-25 10:40:00,6541.0,39.81,71.18,95.2,80.39,85.83
2026-02-25 10:45:00,6541.4,39.79,71.62,95.44,80.39,86.05
2026-02-25 10:50:00,6538.0,39.77,71.45,95.16,80.35,85.45
2026-02-25 10:55:00,6533.0,39.89,71.86,95.58,80.36,85.76
2026-02-25 11:00:00,6534.8,39.85,71.56,95.01,80.35,85.57
2026-02-25 11:05:00,6534.8,39.82,71.58,94.89,80.37,85.81
2026-02-25 11:10:00,6539.4,39.77,71.34,94.9,80.35,85.37
2026-02-25 11:15:00,6543.4,39.82,71.62,94.86,80.36,85.66
2026-02-25 11:20:00,6545.9,39.83,70.86,95.01,80.37,85.31
2026-02-25 11:25:00,6550.4,39.8,71.47,94.74,80.35,85.39
2026-02-25 11:30:00,6550.4,39.85,70.41,94.68,80.36,85.02
2026-02-25 11:35:00,6549.6,39.81,71.29,94.95,80.36,85.46
2026-02-25 11:40:00,6555.4,39.84,70.2,94.87,80.37,84.95
2026-02-25 11:45:00,6556.8,39.88,70.93,94.53,80.37,85.43
2026-02-25 11:50:00,6552.6,39.93,70.11,94.29,80.37,84.97
2026-02-25 11:55:00,6553.1,39.9,70.2,94.44,80.38,85.13
2026-02-25 12:00:00,6557.0,39.93,69.86,94.39,80.38,84.9
2026-02-25 13:00:00,6543.2,39.49,68.94,94.61,80.36,84.0
2026-02-25 13:05:00,6534.9,39.51,69.12,94.64,80.35,83.95
2026-02-25 13:10:00,6537.8,39.5,68.66,94.62,80.34,83.58
2026-02-25 13:15:00,6529.2,39.53,69.02,94.6,80.35,84.01
2026-02-25 13:20:00,6528.1,39.57,68.56,94.55,80.36,83.83
2026-02-25 13:25:00,6526.7,39.58,69.07,94.47,80.36,84.17
2026-02-25 13:30:00,6544.7,39.64,68.43,94.16,80.32,83.25
2026-02-25 13:35:00,6542.2,39.69,68.87,94.17,80.31,83.34
2026-02-25 13:40:00,6544.6,39.57,68.2,94.06,80.34,83.4
2026-02-25 13:45:00,6545.8,39.55,68.35,94.18,80.34,83.43
2026-02-25 13:50:00,6553.1,39.54,68.61,93.89,80.33,83.42
2026-02-25 13:55:00,6551.8,39.5,68.35,94.14,80.32,83.19
2026-02-25 14:00:00,6549.7,39.54,68.64,93.71,80.33,83.53
2026-02-25 14:05:00,6545.5,39.57,68.61,94.05,80.33,83.48
2026-02-25 14:10:00,6541.8,39.58,68.84,94.23,80.3,83.37
2026-02-25 14:15:00,6539.4,39.6,68.49,94.14,80.27,82.76
2026-02-25 14:20:00,6532.0,39.58,68.75,94.14,80.3,83.27
2026-02-25 14:25:00,6523.9,39.44,68.22,93.88,80.3,83.01
2026-02-25 14:30:00,6527.0,39.45,68.25,94.08,80.3,83.05
2026-02-25 14:35:00,6525.1,39.43,68.19,94.15,80.27,82.56
2026-02-25 14:40:00,6528.6,39.42,68.2,94.18,80.28,82.67
2026-02-25 14:45:00,6525.6,39.47,68.21,94.16,80.28,82.69
2026-02-25 14:50:00,6526.7,39.46,68.59,93.81,80.28,82.96
2026-02-25 14:55:00,6524.7,39.53,67.89,93.57,80.32,82.93
2026-02-25 15:00:00,6532.2,39.54,68.95,93.23,80.3,83.41
2026-02-25 15:05:00,6531.9,39.54,68.05,93.42,80.3,82.78
2026-02-25 15:10:00,6536.6,39.5,68.9,93.9,80.28,83.01
2026-02-25 15:15:00,6532.9,39.49,68.29,93.75,80.3,82.94
2026-02-25 15:20:00,6536.1,39.51,69.1,93.8,80.28,83.26
2026-02-25 15:25:00,6542.5,39.48,68.27,93.37,80.26,82.45
2026-02-25 15:30:00,6541.0,39.55,69.2,93.51,80.24,82.77
2026-02-25 15:35:00,6543.5,39.48,68.55,93.62,80.24,82.47
2026-02-25 15:40:00,6547.8,39.46,69.35,93.28,80.23,82.76
2026-02-25 15:45:00,6542.3,39.5,68.49,93.49,80.24,82.35
2026-02-25 15:50:00,6531.4,39.39,69.1,93.37,80.24,82.62
2026-02-25 15:55:00,6535.5,39.41,68.36,93.18,80.24,82.27
2026-02-25 16:00:00,6534.8,39.38,69.17,93.29,80.22,82.5
2026-02-26 09:30:00,6496.2,39.4,64.4,91.98,80.39,82.7
2026-02-26 09:35:00,6498.3,39.42,64.1,91.96,80.38,82.42
2026-02-26 09:40:00,6499.5,39.41,64.76,91.94,80.37,82.72
2026-02-26 09:45:00,6499.0,39.34,64.11,91.71,80.36,82.11
2026-02-26 09:50:00,6500.1,39.36,64.28,91.9,80.37,82.33
2026-02-26 09:55:00,6499.0,39.33,63.82,91.69,80.35,81.77
2026-02-26 10:00:00,6499.6,39.32,64.2,91.82,80.34,81.92
2026-02-26 10:05:00,6500.3,39.25,63.82,91.9,80.32,81.41
2026-02-26 10:10:00,6494.9,39.19,64.68,91.92,80.31,81.88
2026-02-26 10:15:00,6487.5,39.17,63.8,91.95,80.32,81.36
2026-02-26 10:20:00,6471.2,39.13,64.21,92.29,80.36,82.17
2026-02-26 10:25:00,6466.8,39.09,63.82,92.15,80.37,81.99
2026-02-26 10:30:00,6475.5,39.15,64.04,92.13,80.36,82.07
2026-02-26 10:35:00,6475.0,39.15,63.75,92.37,80.38,82.11
2026-02-26 10:40:00,6470.5,39.1,64.12,92.16,80.39,82.48
2026-02-26 10:45:00,6470.3,39.09,64.02,92.08,80.39,82.42
2026-02-26 10:50:00,6463.6,39.03,64.44,91.94,80.37,82.43
2026-02-26 10:55:00,6452.8,39.01,63.83,92.19,80.38,82.14
2026-02-26 11:00:00,6447.7,39.03,64.59,92.47,80.4,82.78
2026-02-26 11:05:00,6448.1,39.12,63.74,92.46,80.42,82.54
2026-02-26 11:10:00,6439.5,39.12,64.3,92.7,80.44,83.11
2026-02-26 11:15:00,6438.9,39.16,64.04,92.62,80.43,82.87
2026-02-26 11:20:00,6444.5,39.2,64.52,92.1,80.43,83.19
2026-02-26 11:25:00,6449.6,39.25,64.12,92.29,80.43,82.94
2026-02-26 11:30:00,6444.5,39.23,65.01,92.13,80.43,83.55
2026-02-26 11:35:00,6441.2,39.22,64.4,91.83,80.47,83.63
2026-02-26 11:40:00,6434.8,39.23,65.02,91.77,80.47,83.95
2026-02-26 11:45:00,6431.4,39.27,64.34,91.75,80.52,84.22
2026-02-26 11:50:00,6413.2,39.26,65.25,92.14,80.54,85.0
2026-02-26 11:55:00,6423.4,39.31,64.31,91.93,80.52,84.21
2026-02-26 12:00:00,6422.9,39.33,65.15,91.89,80.53,84.82
2026-02-26 13:00:00,6430.8,39.32,64.84,91.07,80.48,84.0
2026-02-26 13:05:00,6432.0,39.32,64.85,90.72,80.48,84.04
2026-02-26 13:10:00,6436.3,39.31,65.15,90.67,80.48,84.12
2026-02-26 13:15:00,6434.9,39.33,64.87,90.91,80.49,84.06
2026-02-26 13:20:00,6430.1,39.35,65.1,90.89,80.5,84.35
2026-02-26 13:25:00,6430.9,39.37,65.09,90.99,80.49,84.19
2026-02-26 13:30:00,6433.4,39.4,65.21,90.77,80.49,84.25
2026-02-26 13:35:00,6430.0,39.31,65.3,90.69,80.5,84.47
2026-02-26 13:40:00,6428.6,39.29,65.07,90.53,80.48,84.05
2026-02-26 13:45:00,6431.2,39.29,65.14,90.27,80.48,84.1
2026-02-26 13:50:00,6431.2,39.18,65.42,90.34,80.48,84.25
2026-02-26 13:55:00,6431.1,39.23,65.52,90.16,80.46,84.13
2026-02-26 14:00:00,6436.7,39.27,65.58,90.19,80.46,84.04
2026-02-26 14:05:00,6436.5,39.25,65.71,89.97,80.46,84.08
2026-02-26 14:10:00,6435.8,39.29,65.91,90.15,80.47,84.37
2026-02-26 14:15:00,6434.7,39.25,66.18,89.88,80.46,84.49
2026-02-26 14:20:00,6443.1,39.31,65.41,90.04,80.47,84.16
2026-02-26 14:25:00,6450.8,39.24,66.47,90.08,80.44,84.43
2026-02-26 14:30:00,6452.7,39.23,65.78,90.18,80.45,84.08
2026-02-26 14:35:00,6451.2,39.26,66.68,89.82,80.46,84.77
2026-02-26 14:40:00,6454.6,39.28,65.86,89.99,80.47,84.4
2026-02-26 14:45:00,6445.0,39.3,66.26,89.81,80.44,84.26
2026-02-26 14:50:00,6443.4,39.3,65.95,90.08,80.44,84.15
2026-02-26 14:55:00,6448.2,39.36,66.45,90.1,80.44,84.41
2026-02-26 15:00:00,6453.1,39.38,66.17,89.57,80.43,84.13
2026-02-26 15:05:00,6447.4,39.27,66.23,89.86,80.43,84.1
2026-02-26 15:10:00,6441.3,39.27,66.25,89.41,80.43,84.13
2026-02-26 15:15:00,6446.5,39.3,66.2,89.82,80.44,84.24
2026-02-26 15:20:00,6442.2,39.1,66.11,89.64,80.45,84.21
2026-02-26 15:25:00,6440.9,39.08,66.24,89.78,80.46,84.46
2026-02-26 15:30:00,6438.4,39.08,65.43,89.62,80.45,83.9
2026-02-26 15:35:00,6431.1,39.06,66.27,90.25,80.46,84.56
2026-02-26 15:40:00,6431.7,39.1,65.44,89.97,80.46,84.07
2026-02-26 15:45:00,6433.2,39.04,66.36,90.15,80.43,84.29
2026-02-26 15:50:00,6427.9,39.03,65.8,89.57,80.43,83.92
2026-02-26 15:55:00,6437.7,39.09,65.93,89.25,80.42,83.83
2026-02-26 16:00:00,6440.9,39.17,65.86,89.06,80.44,83.93
2026-02-27 09:30:00,6488.5,38.7,67.84,82.99,80.38,84.27
2026-02-27 09:35:00,6488.3,38.75,68.77,82.85,80.38,84.88
2026-02-27 09:40:00,6495.4,38.82,68.06,82.68,80.41,84.81
2026-02-27 09:45:00,6493.5,38.89,68.75,82.17,80.4,85.04
2026-02-27 09:50:00,6492.1,38.91,68.11,82.47,80.39,84.53
2026-02-27 09:55:00,6498.7,38.89,68.92,82.47,80.37,84.83
2026-02-27 10:00:00,6496.8,38.89,68.19,82.24,80.37,84.43
2026-02-27 10:05:00,6503.2,38.83,68.74,81.91,80.37,84.77
2026-02-27 10:10:00,6500.0,38.78,67.94,82.24,80.38,84.3
2026-02-27 10:15:00,6498.0,38.75,68.91,82.46,80.38,84.9
2026-02-27 10:20:00,6503.1,38.7,68.12,81.64,80.36,84.2
2026-02-27 10:25:00,6517.0,38.72,68.81,81.38,80.35,84.48
2026-02-27 10:30:00,6513.9,38.8,68.34,81.41,80.39,84.68
2026-02-27 10:35:00,6521.4,38.87,69.04,81.52,80.37,84.86
